1;6,344353675842285
11;6,60178017616272
21;6,921864032745361
31;6,726579189300537
41;6,906026124954224
51;7,0759499073028564
61;6,788218975067139
71;7,239457368850708
81;7,129392385482788
91;7,280972242355347
